nombre,area,jerarquia,desempenio,años_experiencia,proyectos_completados,horas_extra,capacitaciones,feedback_positivo,feedback_negativo,tiempo_en_empresa,motivacion,desempenio_futuro
Empleado_2652,QA,0,1,6.914121625370546,6,12.018966586380973,1,3.3255137619755506,1.7965698513701782,3.0000581223565703,2.919077827868943,1
Empleado_2653,Soporte,1,1,6.032983846359999,4,8.36456310915436,3,5.0,1.0,3.1296703549882348,3.8248860085690364,2
Empleado_2654,Diseño,1,1,4.8984263626397215,5,14.67989145453048,2,5.0,3.21501128624282,4.773483627031874,2.526715267263539,2
Empleado_2655,QA,1,1,5.804526844176886,6,8.779499309527946,1,5.0,1.063240507312591,3.88946268874026,1.0,0
Empleado_2656,Diseño,2,1,2.336760092123901,12,19.306912851486864,3,3.090175079937759,2.5438550470469714,1.4270894347175518,3.239516682823016,2
Empleado_2657,Ventas,0,2,7.317911635614992,6,13.862727750036552,1,4.912222874762037,1.0,3.9931894673679285,2.4910004730085697,2
Empleado_2658,QA,1,1,7.532018407841129,4,9.001805520027396,3,4.476473672368032,1.2787929658475006,0.939636648554274,1.6923208229265758,1
Empleado_2659,Diseño,1,1,5.245112547246318,8,11.3435207228085,1,4.080639744006816,3.879360829005411,2.598161998861915,3.299111000705635,1
Empleado_2660,Soporte,0,1,4.06394536367834,5,10.4340771106219,0,3.663444337583273,2.6832911106412514,5.022002756469477,1.0,0
Empleado_2661,Soporte,1,0,0.0,2,16.10820199784134,2,4.188891219718253,2.091786470517703,4.038911633076893,2.797729446389466,1
Empleado_2662,Marketing,1,1,6.42494608381092,4,17.544224586694128,5,3.672531738481994,2.414427594355396,0.60023650498895,4.285099020046999,1
Empleado_2663,Ventas,2,2,3.8481156929046465,3,14.38862801309364,4,5.0,5.0,2.5749384496937426,2.8697818069491614,2
Empleado_2664,Marketing,0,0,4.636399991946085,9,10.559038212294368,2,3.9305166630335906,1.0,3.2838821321530345,2.8745966732520905,1
Empleado_2665,Diseño,2,1,4.461505655047951,9,8.302016910756173,5,4.966581198375327,2.1436006301972568,1.4211500088348852,2.7112360990885565,2
Empleado_2666,Desarrollo,0,2,5.928206105730561,7,10.379217605999877,3,4.7378412157919225,1.5419857023549173,1.850163925635566,1.0,1
Empleado_2667,QA,1,0,2.6380392186507713,3,17.019659234595736,7,1.9972668403948677,2.719630918359022,3.2183944143075838,3.687206802873539,1
Empleado_2668,Ventas,2,1,5.4441324454348825,5,8.505339087761882,5,2.8966878285380853,2.3658078922602055,3.1026132945992844,3.147965487115333,2
Empleado_2669,Ventas,2,2,3.540857968657119,5,2.123381853940721,2,2.6100918279084935,1.782440457562598,4.053520080951092,2.9062394835768073,2
Empleado_2670,Marketing,2,1,9.757412218342623,4,17.010667109268198,2,3.195050027540277,1.9674164243306258,3.690393717627201,2.092494687098078,2
Empleado_2671,QA,1,1,7.6230644675183274,1,9.071921801201624,1,3.870184419889324,1.413594211148336,5.826696889546341,1.1339424661710404,1
Empleado_2672,QA,0,1,2.607404150780263,2,5.852386577938474,2,4.437193806815987,1.0,3.5821116842915415,1.7314847345327828,0
Empleado_2673,Marketing,1,0,6.741520610458707,6,9.622656560275185,2,4.2747874108065265,1.0,5.228674430941995,2.800539440874262,2
Empleado_2674,Desarrollo,1,0,7.378681001027194,5,5.424605425917438,4,4.309393349778079,3.9507971968272453,4.6754987585476036,1.5501089387772726,0
Empleado_2675,Marketing,1,1,9.136938914219876,5,12.007673710502615,2,4.054070959032096,4.05613880959463,5.041980697683039,2.475002950923886,2
Empleado_2676,Ventas,1,2,5.46876930072434,6,9.033817698867182,4,2.682594985370125,2.0006212617477765,3.671321032716457,2.4230254541581937,2
Empleado_2677,QA,0,0,5.8109168201062475,8,18.990644287122443,4,3.903892836365919,1.2083800726421998,3.5264195655264112,3.319032550072815,1
Empleado_2678,Marketing,0,1,2.726073210607039,6,11.860207189389715,1,3.561494252961396,1.0,2.5291346035705593,3.9770254378610126,1
Empleado_2679,Desarrollo,2,1,3.6269509176650088,4,0.0,3,5.0,2.4899248117674384,2.071979368596094,2.8268483389851458,2
Empleado_2680,Marketing,1,1,5.382607409342659,5,0.8675028631863366,2,4.3573071518557835,1.6391623531418547,4.07910804948338,1.6552453268073706,1
Empleado_2681,Soporte,0,1,2.8490839421387477,5,8.369623482656174,4,2.1360506187578014,2.4547071941273773,1.8933221512408185,1.9472878362381356,0
Empleado_2682,Ventas,1,2,3.5007851066411773,5,0.0,4,4.261145285092286,2.6461542009428496,4.54057617294589,2.5493227992912555,1
Empleado_2683,Soporte,1,0,5.467408495508527,7,15.377614025154545,1,3.828322480621485,3.6670488246302217,2.0838328844267062,3.9092886635589172,1
Empleado_2684,Desarrollo,0,2,5.369073887228419,7,6.135095974552866,4,4.6893939478253674,2.1592532368895956,0.024452201829306297,2.6004529994685925,1
Empleado_2685,Soporte,1,2,8.412871125890936,3,19.979805994114592,3,2.438304856672846,1.6762923170224118,2.5951921895974976,3.6205760761538217,2
Empleado_2686,Soporte,1,2,3.761155088723495,2,8.305185554199774,2,4.093750098423137,1.6194188742962898,2.494560393153209,3.194897784432822,2
Empleado_2687,Desarrollo,0,2,9.026654435504717,2,6.381127692255886,0,4.405551150119396,1.0,3.049856084830647,3.3796244336899672,2
Empleado_2688,Diseño,2,1,3.0285533531097952,8,7.62703050834891,1,3.2958727412755877,1.8111465921568446,2.7170022870376354,3.3734076695411632,2
Empleado_2689,Soporte,1,1,4.790742908689739,5,13.04053380505645,5,4.041905842525384,1.520328612732619,4.165078241414809,2.1383357885304792,1
Empleado_2690,Soporte,1,2,3.053474318939263,5,23.721553348864727,3,2.8002955846975244,1.613045376522212,1.7377225489115782,4.923376959904859,2
Empleado_2691,Marketing,1,0,4.688827862118737,4,6.797694958918421,3,1.8756102367892735,2.823215403092978,2.113846426706033,4.324969696894685,1
Empleado_2692,Diseño,0,1,4.525750291514555,3,7.1173866503698004,3,5.0,2.5326696439210084,3.31309537930925,3.425443854621069,1
Empleado_2693,Ventas,1,2,4.60170880235933,4,15.10900845052338,1,4.397331128113386,2.1280998220782865,3.187466097237379,3.2760475039142216,2
Empleado_2694,QA,0,1,3.2615578637922873,3,6.705164668674759,4,3.896642256506699,1.1589766308221194,0.6207803819137694,2.312322708073854,1
Empleado_2695,Diseño,2,1,3.5044680386704656,4,10.108037722053213,4,4.401341044096174,2.2919496219281297,4.050750814132211,2.884438409036974,2
Empleado_2696,Desarrollo,2,1,4.817547403917659,4,17.41592849970229,5,4.064356602643556,2.4848417735582435,3.6320896491734844,1.5181077391138509,1
Empleado_2697,Soporte,2,1,7.6822051507004865,1,10.361913833396402,2,3.825656021402065,1.8278292126443052,3.243944095782658,4.458710305539753,2
Empleado_2698,Diseño,1,2,8.065961309348037,2,8.990206516129355,3,4.294397957679581,2.9513789665874914,1.8826565389989032,1.9542378639509186,1
Empleado_2699,Ventas,1,1,6.478075451425074,2,12.040860978361504,1,5.0,3.2146310668576206,5.47737190285606,4.336244882575398,2
Empleado_2700,Ventas,0,2,1.79926870440956,4,10.664964477722936,4,4.650156192129631,2.3088981269840745,4.139169619177033,3.2581504119327787,2
Empleado_2701,QA,1,1,5.780967302676595,6,9.989262499638153,2,4.040303519359872,1.0,3.3448843380008677,2.1880518293209352,2
Empleado_2702,Soporte,0,2,6.727312774581982,3,14.501205994752691,3,1.0,2.5987627953584274,3.9388773403720423,2.1800457796442414,0
Empleado_2703,Ventas,0,2,6.932204536276461,7,12.293773385865002,2,5.0,1.6016147320997036,1.1711200587477673,1.5777883713489795,1
Empleado_2704,Desarrollo,1,1,1.1118898382693665,5,15.72891639505966,2,4.817305107261635,2.5816231598704715,3.828867160067757,3.7646009247494048,2
Empleado_2705,Soporte,1,2,5.373135528567512,3,7.23612931036925,3,3.229255055349549,2.994393991799232,2.5992085141134744,2.902938757949058,1
Empleado_2706,Soporte,1,2,2.7157285418697863,8,9.41166010194469,4,2.86377281805488,1.7845102249690779,4.445752713132462,2.311037261263069,2
Empleado_2707,QA,1,1,4.2879381531635765,5,7.8510353549381175,5,3.667122573936752,4.221970949831121,8.39340365635088,2.5049069588723594,1
Empleado_2708,QA,2,2,2.2516905600381176,4,7.262602316468553,3,4.835516882130782,4.269380240879332,1.3050459671808126,4.294503815833657,2
Empleado_2709,Diseño,0,0,5.16065624714603,7,2.3087754678839865,4,5.0,3.7170632161646946,2.7693788965829937,3.176457610013898,1
Empleado_2710,Ventas,0,0,8.606769734655327,8,0.0,2,2.8287255820240746,2.9742699901127634,0.8875376444884369,3.0710470287698475,1
Empleado_2711,Desarrollo,2,1,4.6743776940527,6,6.034594140802936,6,4.844005685927302,1.4207771926082802,5.07985020661779,3.505142344246303,1
Empleado_2712,Marketing,1,1,6.48119817470068,3,1.1621792298639804,6,5.0,3.559769351957196,3.015261899573402,4.541793488239304,2
Empleado_2713,Soporte,1,1,5.059466641635793,6,8.854926313072173,0,3.574213837631915,1.0,4.022192277526253,2.7418265461805547,1
Empleado_2714,QA,0,0,5.584177091083606,3,16.742772999391146,4,4.024805395211389,1.4186882544689845,1.737976040093766,4.385864656717465,1
Empleado_2715,Soporte,1,0,5.346908620223718,6,11.609397155036454,3,3.960886244901719,1.0,5.066425799087559,3.7928972527563305,1
Empleado_2716,Marketing,0,1,7.935476061272453,7,3.0522178386754373,1,3.4871994243324136,1.0925633267754837,3.8886587763490224,3.8298164301273268,2
Empleado_2717,QA,0,2,6.274877880081203,5,7.912348242386174,1,4.1235655612148125,1.4123346601841735,1.4475204462350537,2.750274908823514,1
Empleado_2718,Diseño,0,1,2.9330214100243626,7,7.425302679375379,3,5.0,1.0,2.8825971060061093,2.2011065171218434,1
Empleado_2719,Marketing,0,0,6.225654401190025,6,5.877025330278732,7,4.318782809195541,4.469824838914159,3.9416419631965622,3.1500673670353625,1
Empleado_2720,QA,2,1,5.526845850467772,4,10.631312031676828,4,2.332566504024302,1.8849042679001131,3.1049819495414077,2.0303326983488295,2
Empleado_2721,Marketing,1,1,5.830983233667426,5,13.048763020851116,2,4.042068832411237,4.026928143918287,1.646649691366605,2.379332498848587,1
Empleado_2722,QA,2,2,1.1440627552061966,3,8.742483716461598,5,3.2509284165276293,1.545504544285305,4.699106656991384,4.449607390140594,2
Empleado_2723,Desarrollo,1,1,5.6941188942597405,6,10.654588559535501,5,2.7991326827847445,2.8345482891819245,3.6047166114777554,1.7256197542151248,1
Empleado_2724,QA,1,1,5.394673361557508,7,19.001053565128274,2,3.554241908416793,2.09744135876146,0.7037807072111844,3.493950136345494,2
Empleado_2725,QA,0,1,4.034442919874988,6,6.577125605186307,2,3.2484429854264913,2.5528119493395263,0.4735714517891938,3.375141363265178,1
Empleado_2726,Ventas,2,2,2.5162261546138285,3,10.477850579490438,3,3.2357628676776473,1.6176592164096515,3.2889926543600128,4.05826222873963,2
Empleado_2727,Desarrollo,2,1,5.129669196586137,6,8.015533889091877,2,4.319382221589196,2.908472321836142,0.9413020380074926,2.254527156870419,1
Empleado_2728,QA,0,2,5.168404572468706,3,10.726052717602535,1,5.0,2.709575631877201,2.2194463037219383,2.2996851550202004,1
Empleado_2729,Marketing,0,1,7.377562335549814,1,0.7977335641122085,3,3.3879934074825764,2.394475047829957,3.415221808994515,2.9971255493654123,1
Empleado_2730,Desarrollo,1,1,6.426882198029605,1,7.774750012385941,1,4.565763732838088,1.6846129356895052,2.0645194668996956,4.561152021367311,2
Empleado_2731,Marketing,1,1,4.742938596450956,3,9.781810113835311,1,3.20753004040345,3.393222673746043,2.504489284654923,3.3274594897308525,1
Empleado_2732,Soporte,0,1,2.385604710271315,5,0.5480687140535956,2,3.6591724117000415,3.6648329871477197,3.5751488546110584,2.97072748099106,1
Empleado_2733,Diseño,1,0,6.6486998186737996,5,2.761437752626864,6,2.3304054968731327,2.880470744265102,4.702153327810558,3.0183138940048364,1
Empleado_2734,Marketing,1,1,4.620613881714287,4,11.618748071889215,3,4.412160326905285,2.1278603619524743,3.1400628516874365,3.48913801589219,1
Empleado_2735,Ventas,1,1,1.6313583799617204,6,7.2326802703660285,3,3.365253329112062,3.016908735916142,3.532486746201287,2.8801300471938793,1
Empleado_2736,Desarrollo,0,1,4.846467055083116,7,15.666922285982286,4,4.005394417085078,1.4356316008193009,5.415701619001801,4.917666287798097,2
Empleado_2737,Desarrollo,1,1,4.260899730054585,11,7.539273985331245,1,3.1653482455159745,1.3866844981267845,4.683657547416596,2.0488196442297038,1
Empleado_2738,Ventas,1,0,8.892717315567715,6,7.630482735102237,3,4.018804691309457,3.395541377324626,4.160739738032978,3.670862510555396,2
Empleado_2739,QA,2,1,5.466868834203054,5,13.18893982249652,0,5.0,1.4997843807626203,3.515648859169101,3.8118144389609427,2
Empleado_2740,Soporte,2,1,6.324230632520098,3,4.035553640670864,3,2.959994818508647,2.5716776188499346,1.8184354859414542,3.529308328393868,2
Empleado_2741,Desarrollo,2,2,5.958424231271325,6,8.422495746505586,4,3.805561565407475,1.0,3.902712307505997,3.140929568631484,2
Empleado_2742,Desarrollo,0,1,5.768649257503431,8,7.400929306560743,7,4.0650454664303375,1.0,3.2541248542845045,3.4178906729498446,1
Empleado_2743,Ventas,1,2,2.7904816559608125,3,3.675918582197565,5,4.402248119409898,1.0,3.1172795084619316,4.067292101087822,2
Empleado_2744,Desarrollo,1,2,6.819758289957081,7,8.68171722087654,6,2.741534328219847,2.372719431947365,2.5840751614628807,3.6512030339302264,2
Empleado_2745,Diseño,2,0,3.8974892704882675,6,16.03540334710611,7,3.5555117385355786,3.453002385432145,5.662033851746196,2.766645909380419,2
Empleado_2746,Ventas,1,1,7.535328893957415,6,13.556128722599333,3,3.3021468644746967,3.168915313426921,2.170059688767718,3.8214740651234003,2
Empleado_2747,QA,2,0,4.036792729644551,3,8.939388047919142,3,4.23177945924057,1.0,0.43533048490522397,2.906265250445162,1
Empleado_2748,Ventas,2,2,3.059968308549625,5,8.11008432450545,4,5.0,2.05996542184884,2.5013681875976745,3.3417573409319346,2
Empleado_2749,Marketing,1,2,5.4238399462632945,8,6.687698164799576,1,3.865127117012876,3.465731879303176,4.5093213968614805,2.9792616230779614,2
Empleado_2750,Desarrollo,1,0,4.620186592608907,3,13.010619654009375,2,3.730470686608197,1.0,3.263348146779034,3.303675788634788,1
Empleado_2751,Soporte,2,2,7.138156349087122,6,7.7143732097447675,3,5.0,2.559852843749888,0.8168619572652056,1.9829990222129452,2
Empleado_2752,Soporte,2,1,6.043279853095012,5,12.11038900680697,3,4.5260654345836775,2.544650512083974,2.464354717575336,1.5886066239430763,2
Empleado_2753,Marketing,0,0,6.859695814327376,3,12.429988068263157,2,3.715726333460776,2.219280800549469,2.3036057103076706,2.642916706771727,1
Empleado_2754,Soporte,2,1,1.3765508440742575,5,17.950270789675294,2,2.2027534596110074,1.220150853366818,5.352335729350737,2.9342228115641795,2
Empleado_2755,Marketing,1,2,5.687109032018268,5,9.346898201317003,1,5.0,1.088264285892443,3.4040769056020754,1.8846805487995384,1
Empleado_2756,Soporte,1,1,3.8714690862630246,2,9.735640714304498,4,4.662666819587018,2.587473315755655,4.8470031071796456,2.1619776978749505,1
Empleado_2757,QA,2,1,5.830715973124093,2,2.9316560934822666,4,2.743181547939775,1.0,3.427199935812849,3.188223017904148,2
Empleado_2758,Diseño,0,0,6.885766596259708,5,5.956469809602035,5,4.244923441760693,2.1200513557940526,1.9015234956277227,2.9889940725281257,1
Empleado_2759,Ventas,1,2,3.512075881214644,4,6.615016882027316,2,4.354094656444066,2.2091450951045126,5.958356374759047,1.911202623269211,1
Empleado_2760,QA,2,1,6.542454962655306,6,9.235351354540665,1,2.190756066729089,1.0,4.118676334085493,3.7218736003150097,2
Empleado_2761,Desarrollo,0,2,4.587562954006871,4,8.634125206615517,3,4.716867877757686,3.330623691519704,2.491639506683567,2.198579786176414,1
Empleado_2762,Diseño,1,2,2.036988156890839,3,7.941016572070769,5,4.440215647555341,2.3416498177406475,2.1823931096595013,3.326193369564481,1
Empleado_2763,QA,2,1,6.262762324482599,5,9.500491615162463,3,5.0,2.4876145555860605,1.5938472313287708,2.617089101973087,2
Empleado_2764,Ventas,1,2,7.95959489550958,8,4.253522207707833,3,5.0,1.5206068074776162,4.396131393286855,1.8607573359589449,2
Empleado_2765,Desarrollo,0,1,7.054750787066813,1,8.30781520685219,7,4.2619093407188995,1.2557078009790692,4.078499133916462,2.252013539418819,1
Empleado_2766,Marketing,0,2,5.359673899529025,2,7.106903960559957,6,5.0,2.654567791247041,3.9026277623887426,3.827304332122242,0
Empleado_2767,Ventas,1,2,2.02160515731668,4,1.3815706763166986,2,3.5180141994418292,1.7792641480652138,2.801644058244433,2.8656835715686126,1
Empleado_2768,QA,2,1,4.4101752611611,9,6.916046014333463,3,4.37247643704376,1.0,2.9354866434150173,4.6459300476559395,2
Empleado_2769,QA,2,2,7.293897865484251,9,12.124173007544155,0,3.75492001845006,1.0,2.772348203420207,3.394334379388851,2
Empleado_2770,Soporte,2,0,5.868155701310973,2,8.576009765266832,6,5.0,2.6438816117903134,2.8009013800148908,2.279312189823851,1
Empleado_2771,QA,0,1,4.275956052652307,3,14.057840603752105,3,3.6723017798411415,1.7718552056182477,1.5007765721811361,1.0,0
Empleado_2772,Soporte,1,2,5.749873930468837,5,19.59883579389922,0,3.873048112780812,1.0,2.202931991774256,4.180447397661472,2
Empleado_2773,Marketing,2,1,5.183306548414111,3,12.11364886053146,4,4.320118849592901,2.611853413185924,0.40730650919522304,3.101456429741726,1
Empleado_2774,Marketing,1,1,5.911298866019771,5,11.612154459272823,1,4.366206245086218,2.928517824750495,0.16786071332036023,2.4499788908803595,1
Empleado_2775,Marketing,0,2,2.1795341643056556,9,5.628988221399609,3,3.908292709172775,1.5989295446211964,3.45220747324076,2.4403888102925673,2
Empleado_2776,Ventas,0,0,6.265850764609626,6,13.00575210782928,2,3.4671708852476693,2.36103730035057,2.5764608894130356,3.7591517927771845,1
Empleado_2777,QA,2,1,5.667444340145239,6,14.434738036408648,6,4.453149684746461,2.233791344372848,4.1594087541579015,1.0,1
Empleado_2778,Diseño,0,1,4.9517416094352065,4,5.384320270915487,1,2.8548071219888764,2.9397302412848427,1.6304984933264968,4.253831889647504,1
Empleado_2779,Desarrollo,0,0,2.539519010019745,3,5.246285437487927,4,3.8076372099455202,2.4874535130527264,2.766664931035155,3.3204356623071214,1
Empleado_2780,Soporte,0,0,6.795952629707543,10,4.008702311001705,5,4.223635553534534,4.148970844358027,4.396002909913834,1.9069305160402463,1
Empleado_2781,Soporte,0,2,5.0858055298985265,3,11.46861223693116,3,2.48381051806647,2.468288887010059,3.6619648836765926,2.979073805544361,1
Empleado_2782,Desarrollo,0,2,2.665531051398967,3,7.179623263731282,2,2.9474103306339003,1.3287791360762284,0.8294130761375711,2.889622133390766,1
Empleado_2783,Soporte,2,1,5.958204707002087,4,1.9037672092647124,3,5.0,2.8178991684453405,3.015304391806094,2.8788111117345845,2
Empleado_2784,Ventas,0,1,4.273215974436439,2,3.751365025549971,2,4.384641193982945,2.7486069098287,3.216219491764429,1.0437508730168186,0
Empleado_2785,Marketing,1,0,3.6971470133573083,5,10.708887400737673,2,5.0,3.954065154491758,0.5242356691173553,1.6492171884341125,0
Empleado_2786,Desarrollo,0,1,3.654624026861087,8,5.284195033734871,0,5.0,1.917953039469891,4.069594369810941,5.0,2
Empleado_2787,QA,0,1,4.299535119215586,4,2.589809562713297,3,3.5367074280312814,2.4978590710254283,3.9215487476348594,3.0720911416697665,1
Empleado_2788,Desarrollo,1,0,7.614183903099005,3,19.03109554058414,2,4.356015768585742,2.852818388486817,2.4822897797337364,2.7036052296566293,1
Empleado_2789,Diseño,1,1,3.466753250897363,2,11.906629761552557,4,4.823798588191397,3.860983890370662,1.233418975743664,3.565509514624951,1
Empleado_2790,Ventas,1,0,6.149843377558218,1,13.159910719185133,1,3.6990180338356327,1.0,1.8188704473140065,2.1361119922599494,1
Empleado_2791,Marketing,0,1,6.279101805345402,3,12.567778481475544,5,1.9844129187213957,3.4439479219866405,4.3581564835112525,1.5926413607589105,0
Empleado_2792,Diseño,2,2,5.662905379318923,3,12.968717109408638,2,5.0,2.6774205578047505,2.661749642929137,3.215892371813029,2
Empleado_2793,Ventas,0,2,7.017148714122287,5,7.185064621327334,3,3.1071948419489814,1.0,5.32171704302197,3.508955610183231,2
Empleado_2794,Soporte,1,2,5.614300086104082,1,16.81582275346646,1,3.78895913666673,2.7919691287181667,3.724782179914284,4.657515356508741,2
Empleado_2795,Desarrollo,2,2,1.991335349049836,5,9.924314778123716,3,2.110529500876973,1.0,1.9832563282818192,2.131080070902744,2
Empleado_2796,Diseño,1,0,2.1009154110484207,5,10.67407568273357,4,5.0,3.269923345860775,3.175860594935113,2.006485014538891,0
Empleado_2797,Desarrollo,0,0,3.7001202218544265,6,4.4365938724279115,5,3.132971112835493,3.290465765735223,3.5155709218283,1.184985788246699,0
Empleado_2798,Soporte,1,2,5.907465830112056,5,10.427086333758178,5,3.68904378949224,1.3707467463447416,3.611785920457809,5.0,2
Empleado_2799,QA,2,1,3.1715239115354494,9,6.3867854296552995,0,3.1689857903304346,2.4344107501278396,2.445621984878757,3.7626773648402176,2
Empleado_2800,Marketing,2,1,5.859759911866457,8,9.159587590663923,3,3.1239533677205253,2.733349690583418,2.1776798183941057,2.8702419068682414,2
Empleado_2801,Soporte,0,1,2.445386507247718,6,11.088606655866494,5,3.012033268099402,3.768928539823774,4.8989335579884585,3.934748093713546,1
Empleado_2802,Soporte,0,0,4.18505979287722,6,14.64396915954891,2,2.6587530745246672,1.0,2.0528479480851516,4.54943491675507,0
Empleado_2803,Desarrollo,2,0,3.387134442451136,2,10.95450859334192,2,3.731557611591697,1.1196634291650729,2.840706621675711,1.7540944371270295,1
Empleado_2804,Desarrollo,1,1,4.471576561559315,3,7.225932086647836,6,4.650214414380366,1.0,3.5817949669355302,3.3192120596648422,1
Empleado_2805,Ventas,0,1,5.004666112056524,4,14.588277853784597,3,5.0,1.0,4.691155570246643,5.0,2
Empleado_2806,QA,1,2,6.632913534624811,1,10.913066139204622,5,3.672309006820417,2.875764186046612,6.028903301404748,3.5216248797823657,2
Empleado_2807,Diseño,1,1,3.4109435973809292,8,9.355433302339211,1,3.2944498288910653,1.9017731009525698,0.0,1.6517647985906883,1
Empleado_2808,Marketing,2,2,3.7993582557389503,2,11.409408586938065,5,3.8296167437311492,1.1295182625761513,3.407169707882117,1.4707160810516484,2
Empleado_2809,Ventas,0,2,9.233433501445813,2,5.824314476917397,1,4.772203761092102,1.6572082148410305,2.157865844858081,3.4929509617082695,2
Empleado_2810,Marketing,0,0,6.321312086589852,6,3.9559320967246343,2,3.1563795988367427,2.021875150340971,2.623177046336849,1.7569528978754239,0
Empleado_2811,Soporte,2,0,3.4770466533427262,2,2.1275661626384785,3,2.864980845503819,2.389026621581481,4.230535386473356,3.3996754737865054,1
Empleado_2812,Ventas,2,1,1.4941427403613297,5,4.563065544737887,2,4.35371557125902,2.663740031141798,2.964707087880941,2.3265119687552867,1
Empleado_2813,Soporte,0,1,4.175132055957673,4,0.37860511342304903,6,3.1377199371323483,2.315883446866815,1.684346897639783,2.5515383728411796,0
Empleado_2814,Desarrollo,2,1,4.970996759861544,4,16.249968257145245,4,4.131600666943013,1.5372855191788215,4.54010070250965,3.9236840668668953,2
Empleado_2815,QA,2,0,4.862719029046563,6,11.643736116566824,0,3.4171260910469807,2.867946532440064,4.613729587277557,2.2478118764718285,1
Empleado_2816,Diseño,1,2,5.138950915258148,5,0.598749454535918,1,2.8672825424212207,3.5130969085087393,2.739422349612706,4.332195095536407,1
Empleado_2817,Marketing,0,0,2.741920764145544,4,14.669248430016108,1,4.542851625150169,1.7448855762880189,3.5313935602144895,3.6494530229050364,1
Empleado_2818,Diseño,2,1,7.273834891103039,4,12.744260380976254,0,4.766019518339392,2.0673948813612517,2.376020197777067,4.252145700945643,2
Empleado_2819,Desarrollo,1,2,3.7184381271554185,3,10.375926055395665,3,3.8106670343239752,1.9691452034484032,2.3219605508872077,2.284059057886174,1
Empleado_2820,Diseño,1,1,5.452191737248146,6,16.408568730324177,4,2.750427199633775,1.3892303075694445,1.6001748116308567,4.989690205460875,2
Empleado_2821,Desarrollo,1,1,5.163776987883856,4,12.323262016664309,3,5.0,1.961926200486379,2.0612425629654787,3.663714755402275,2
Empleado_2822,Soporte,0,0,2.4678041228818164,6,1.5041608941707878,2,4.000984548710921,1.0,2.7528249031889995,3.539741026555677,1
Empleado_2823,Soporte,2,1,6.594999068904823,5,5.05974933715738,5,5.0,1.0,0.12596494929519642,1.413879160532144,1
Empleado_2824,Diseño,2,2,8.411689181756605,4,7.350656770114311,3,5.0,1.7319532503874862,2.2665640479350233,4.02901742930504,2
Empleado_2825,Marketing,1,2,2.703604828724058,5,1.3181112622309215,3,3.872678301773846,1.0,5.16773978881318,5.0,2
Empleado_2826,Desarrollo,1,1,5.290851171298646,7,9.840052214654555,2,4.118449778228382,3.3924390722449766,2.7904889064779836,3.7160690806735106,1
Empleado_2827,Ventas,1,1,8.228548425558582,9,4.868133099887158,3,3.6205037268584372,1.0,2.1435238459933865,2.432841271868594,2
Empleado_2828,Ventas,1,1,6.805394004803664,0,9.278113975362267,1,4.510318148814724,1.2136548865696293,2.244804139699258,2.7753096211022363,1
Empleado_2829,QA,2,1,8.123023088167963,5,10.490329299721243,1,2.910234400400298,3.2125883491474023,2.2197108521271103,4.146630529372228,2
Empleado_2830,Diseño,0,2,4.953197509713889,5,13.367815462771375,2,3.4790749633764655,2.0644899758697197,2.3816218052494973,4.457293979468592,2
Empleado_2831,QA,1,1,5.421566066874044,4,6.566461944668284,3,5.0,2.5447536386300214,3.073143567469446,4.93805329404838,2
Empleado_2832,Desarrollo,2,1,4.259832969876005,7,14.890483526800729,6,2.594592514090947,1.4499898256401071,1.4997572298938107,3.00912228283462,2
Empleado_2833,Marketing,2,2,5.981460722726187,2,0.2843963306292743,3,3.7674470795410553,2.743490583295879,2.9259110929216052,2.5714111163916686,2
Empleado_2834,Diseño,2,1,7.162820695151725,4,6.76572662148065,3,4.60773925000321,1.0,5.708227741924494,2.3162565347601634,2
Empleado_2835,Diseño,1,2,2.5241576588232615,8,4.5011473442397945,4,5.0,1.0,3.9507326906971474,5.0,2
Empleado_2836,Desarrollo,0,0,6.537502470339537,9,12.632145058147627,3,4.641167701496867,2.7525447194341486,4.9205252330848595,3.126195341870276,1
Empleado_2837,Soporte,1,1,3.895744623437709,4,14.799817061798885,5,2.6958574214268607,3.3280291845941097,4.729046601648262,2.1911759538195454,1
Empleado_2838,Desarrollo,1,2,7.053290795688175,3,12.503491726986706,3,3.9845813197759234,1.0,3.4871861524772334,3.37509759891943,2
Empleado_2839,Soporte,1,0,7.462691653322067,8,11.07535963503951,0,3.619222208989716,2.6156623412522206,4.648259314791012,5.0,2
Empleado_2840,QA,2,1,5.264464267577311,3,14.06848725383961,2,2.6034445395277155,1.9747876113835459,1.7563365487226457,3.9455290881822513,2
Empleado_2841,Soporte,0,0,5.353179758137214,5,13.45537052237749,1,2.790058455551364,2.2749884761022123,4.441490424216406,2.1257238451542384,0
Empleado_2842,Diseño,0,2,4.113374606691524,5,9.302121750353912,3,5.0,2.5071312734269577,3.089031817271614,4.068525327838929,2
Empleado_2843,Soporte,1,2,4.931542378165865,5,0.41273224832479727,1,3.635232512275588,3.466966344632742,2.2970375181364933,2.380614440871438,1
Empleado_2844,Ventas,2,1,3.833505826366343,9,17.825909227164818,3,3.5256633381262206,1.796760897341836,5.850657088660244,3.848962205579949,2
Empleado_2845,Soporte,1,1,6.561850211336007,4,9.207126838131206,1,2.7683568107428744,1.0,1.3282550391073196,2.7359264422060123,1
